timesteps,mean_step_reward,mean_penalty_total,mean_penalty_rocks,mean_penalty_slopes,mean_progress,mean_goal_reward,mean_oob_reward,mean_total_reward,mean_episode_return,mean_episode_length,mean_dist_to_goal_m,safe_fraction
414000,-0.009999998845160007,-0.012948072515428066,0.0,-0.012948072515428066,0.1330152302980423,0.0,0.0,0.11006716638803482,17.6704158782959,75.3,6.6613006591796875,0.9666666388511658
417000,-0.009999998845160007,-0.00996449775993824,0.0,-0.00996449775993824,0.1633462905883789,0.0,0.0,0.1433817744255066,16.83572006225586,87.66666666666667,6.214446067810059,1.0
420000,-0.009999998845160007,0.0,0.0,0.0,0.10420020669698715,0.0,0.0,0.09420021623373032,14.016875267028809,87.66666666666667,6.974287033081055,1.0
423000,-0.009999998845160007,-0.020833075046539307,0.0,-0.020833075046539307,0.10836245119571686,0.0,0.0,0.07752938568592072,20.97077751159668,74.4,6.331214427947998,0.9666666388511658
426000,-0.009999998845160007,-0.009737879037857056,0.0,-0.009737879037857056,0.09731602668762207,0.0,0.0,0.07757814973592758,11.681289672851562,82.53333333333333,7.780762672424316,1.0
429000,-0.009999998845160007,-0.012179428711533546,0.0,-0.012179428711533546,0.13487103581428528,0.0,0.0,0.11269161850214005,16.52951431274414,79.7,7.065201282501221,0.9666666388511658
432000,-0.009999998845160007,-0.003071978921070695,0.0,-0.003071978921070695,0.10356350988149643,0.0,0.0,0.09049153327941895,12.293929100036621,87.73333333333333,6.594237804412842,1.0
435000,-0.009999998845160007,-0.0023605285678058863,0.0,-0.0023605285678058863,0.10865199565887451,0.0,0.0,0.09629146754741669,18.402172088623047,100.6,5.494227409362793,1.0
438000,-0.009999998845160007,-0.007631649728864431,0.0,-0.007631649728864431,0.12894780933856964,0.0,0.0,0.11131617426872253,15.319364547729492,77.7,6.488152980804443,0.9666666388511658
441000,-0.009999998845160007,-0.003561256919056177,0.0,-0.003561256919056177,0.1121784970164299,0.0,0.0,0.09861724823713303,15.554121017456055,110.8,7.241836071014404,1.0
